Pincode,State,District,District V2,City,Zone,Type,Rank,SPOC,All Channels ( Salaried ),Embedded,DSA SENP L2
673020,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673021,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673024,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673025,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673026,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673027,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673028,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673029,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673032,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673051,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673301,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673302,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673303,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673304,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673306,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673315,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673317,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673318,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673321,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673327,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673328,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673527,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673528,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673534,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673570,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673571,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673572,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673583,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673585,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673601,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673611,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673613,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673616,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673617,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673619,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673631,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673632,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673633,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673643,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
673661,Kerala,Kozhikode,Kozhikode,Kozhikode,South,Established - New Locations,64,Gautam Kotak,Live,Not Live,Not Live
